FinishTime,ArrivalTime,ServiceTime
6148.61,6145.68,0
6149.61,6145.68,0
6150.61,6145.68,0
6152.26,6147.14,0
6154.27,6152.29,0
6155.48,6152.55,0
6160.96,6158.14,0
6162.6,6161.27,0
6163.6,6161.27,0
6165.49,6161.5,0
6166.49,6161.5,0
6171.24,6168.97,0
6173.14,6169.99,0
6175.59,6171.42,0
6176.59,6171.42,0
6178.57,6173.28,0
6179.67,6173.88,0
6181.27,6174.59,0
6182.27,6174.59,0
6183.77,6176.97,0
6185.22,6178.67,0
6186.22,6178.67,0
6187.47,6180.27,0
6189.08,6182.77,0
6190.08,6182.77,0
6191.08,6182.77,0
6192.08,6182.77,0
6193.71,6184.22,0
6195.23,6192.67,0
6196.82,6193.96,0
6197.82,6193.96,0
6201.33,6195.82,0
6204.41,6200.33,0
6206.39,6202.41,0
6207.59,6202.83,0
6208.59,6202.83,0
6210.53,6205.39,0
6212.33,6206.59,0
6213.98,6211.33,0
6215.59,6212.37,0
6217.53,6212.54,0
6219.62,6214.59,0
6223.01,6220.37,0
6224.01,6220.37,0
6225.97,6224.26,0
6227.7,6224.81,0
6229.04,6224.84,0
6230.75,6224.97,0
6231.75,6224.97,0
6232.87,6226.28,0
6236.73,6234.41,0
6237.73,6234.41,0
6238.82,6234.58,0
6241.02,6235.28,0
6244.26,6241.32,0
6246.62,6243.02,0
6247.81,6243.26,0
6248.81,6243.26,0
6250.66,6244.95,0
6251.66,6244.95,0
6252.66,6244.95,0
6253.72,6245.57,0
6255.21,6245.62,0
6256.81,6249.66,0
6258.73,6254.21,0
6260.4,6255.36,0
6262.39,6257.73,0
6264.91,6261.16,0
6265.91,6261.16,0
6266.91,6261.16,0
6267.91,6261.16,0
6269.56,6261.39,0
6270.56,6261.39,0
6271.83,6262.47,0
6274.14,6263.91,0
6276.38,6272.68,0
6278.44,6274.89,0
6279.97,6275.1,0
6281.26,6275.38,0
6282.26,6275.38,0
6284.63,6282.52,0
6285.83,6282.55,0
6288.16,6284.83,0
6290.96,6287.16,0
6291.96,6287.16,0
6293.93,6288.72,0
6294.93,6288.72,0
6295.93,6288.72,0
6296.93,6288.72,0
6297.93,6288.72,0
6300.52,6292.93,0
6303.17,6300.98,0
6304.86,6301.5,0
6306.23,6302.01,0
6307.23,6302.01,0
6308.23,6302.01,0
6310.9,6305.16,0
6312.59,6309.17,0
6313.59,6309.17,0
6314.71,6309.41,0
6315.8,6309.9,0
6317.25,6310.96,0
6318.25,6310.96,0
6319.73,6313.71,0
6321.14,6318.73,0
6322.14,6318.73,0
6323.74,6319.93,0
6326.1,6322.45,0
6327.1,6322.45,0
6329.25,6325.1,0
6330.62,6327.76,0
6333.09,6329.62,0
6334.17,6330.86,0
6335.17,6330.86,0
6337.26,6332.09,0
6340.32,6336.26,0
6342.38,6338.49,0
6343.38,6338.49,0
6344.38,6338.49,0
6346.62,6341.04,0
6347.62,6341.04,0
6348.62,6341.04,0
6353,6349.56,0
6354,6349.56,0
6355.07,6350.31,0
6356.07,6350.31,0
6357.07,6350.31,0
6358.07,6350.31,0
6359.57,6351.29,0
6361.21,6352,0
6362.21,6352,0
6363.21,6352,0
6365.62,6360.21,0
6366.62,6360.21,0
6369.99,6364.62,0
6371.98,6367.57,0
6372.98,6367.57,0
6373.98,6367.57,0
6378.15,6374.45,0
6379.15,6374.45,0
6382.21,6379.47,0
6383.21,6379.47,0
6389.44,6386.46,0
6390.44,6386.46,0
6392.23,6386.76,0
6393.74,6387.41,0
6395.73,6388.44,0
6397.45,6392.74,0
6398.45,6392.74,0
6400.87,6398.67,0
6403.1,6399.81,0
6405.13,6402.1,0
6406.13,6402.1,0
6407.17,6403.19,0
6408.17,6403.19,0
6409.95,6404.13,0
6410.95,6404.13,0
6411.95,6404.13,0
6412.95,6404.13,0
6413.95,6404.13,0
6415.62,6404.13,0
6417.39,6408.95,0
6420.06,6416.05,0
6422.24,6417.81,0
6423.28,6418.12,0
6424.46,6419.06,0
6425.67,6420.3,0
6427.29,6423.46,0
6428.29,6423.46,0
6429.72,6424.67,0
6430.72,6425.72,0
6431.72,6425.72,0
6432.72,6425.72,0
6434.27,6425.77,0
6436.71,6433.27,0
6437.71,6433.27,0
6439.31,6434.66,0
6440.31,6434.66,0
6441.31,6434.66,0
6442.66,6435.41,0
6443.94,6435.71,0
6444.94,6435.71,0
6446.43,6438.31,0
6447.68,6441.66,0
6450.31,6445.43,0
6452.1,6448.22,0
6453.1,6448.22,0
6454.1,6448.22,0
6455.49,6448.6,0
6456.49,6448.6,0
6457.49,6448.6,0
6459.41,6454.49,0
6462.64,6459.65,0
6463.64,6459.65,0
6465.25,6460.16,0
6467.86,6461.07,0
6468.86,6461.07,0
6471.28,6465.9,0
6474.5,6471.88,0
6475.5,6471.88,0
6476.59,6472.56,0
6477.59,6472.56,0
6478.59,6472.56,0
6480.45,6472.88,0
6481.45,6472.88,0
6482.69,6473.5,0
6484.74,6481.64,0
6485.74,6481.64,0
6486.74,6481.64,0
6489.44,6483.74,0
6490.44,6483.74,0
6492.11,6487.16,0
6493.17,6487.73,0
6495.27,6488.44,0
6496.27,6488.44,0
6497.27,6488.44,0
6502.29,6498.88,0
6503.29,6498.88,0
6507.33,6504.41,0
6509.18,6505.05,0
6510.18,6505.05,0
6511.18,6505.05,0
6513.4,6506,0
6514.75,6506.33,0
6516.66,6512.12,0
6518.2,6513.75,0
6519.2,6513.75,0
6522.53,6519.38,0
6526.27,6521.53,0
6527.27,6521.53,0
6528.94,6523.04,0
6532.29,6530.01,0
6533.91,6530.69,0
6534.91,6530.69,0
6537.13,6531.21,0
6538.75,6532.91,0
6541.09,6539.12,0
6542.09,6539.12,0
6543.92,6539.2,0
6544.92,6539.2,0
6546.2,6539.29,0
6549.75,6546.4,0
6551.74,6546.61,0
6552.74,6546.61,0
6556.37,6553.25,0
6557.37,6553.25,0
6558.37,6553.25,0
6559.37,6553.25,0
6561.97,6554.45,0
6564.3,6555.37,0
6565.3,6555.37,0
6566.3,6555.37,0
6567.36,6560.08,0
6568.59,6560.97,0
6570.63,6567.59,0
6571.9,6568.81,0
6573.12,6568.87,0
6574.12,6568.87,0
6575.41,6569.01,0
6576.41,6569.01,0
6577.41,6569.01,0
6579.33,6569.63,0
6580.33,6569.63,0
6582.06,6572.12,0
6583.55,6574.41,0
6585.46,6580.56,0
6586.87,6583.76,0
6587.87,6583.76,0
6589.95,6585.8,0
6591.91,6585.87,0
6593.4,6588.02,0
6595.14,6588.83,0
6596.14,6588.83,0
6599.3,6594.14,0
6600.3,6594.14,0
6601.3,6594.14,0
6603.83,6598.3,0
6606.04,6602.05,0
6607.04,6602.05,0
6608.76,6604.42,0
6609.76,6604.42,0
6613.32,6610.56,0
6614.99,6611.13,0
6616.57,6612.32,0
6618.08,6615.57,0
6619.68,6616.58,0
6620.68,6616.58,0
6622.97,6617.08,0
6624.68,6618.68,0
6625.68,6618.68,0
6626.71,6620.79,0
6627.71,6620.79,0
6629.19,6621.97,0
6630.19,6621.97,0
6634.24,6631.97,0
6635.24,6631.97,0
6636.4,6632.19,0
6638.88,6635.4,0
6640.63,6637.61,0
6641.63,6637.61,0
6642.63,6637.61,0
6645.01,6637.88,0
6646.78,6639.24,0
6647.78,6639.24,0
6650.97,6647.78,0
6653.25,6649.08,0
6654.25,6649.08,0
6655.25,6649.08,0
6659.72,6656.6,0
6661.33,6657.33,0
6662.33,6657.33,0
6663.33,6657.33,0
6665.87,6658.72,0
6667.53,6660.33,0
6671.49,6668.28,0
6672.93,6669.36,0
6673.93,6669.36,0
6674.93,6669.36,0
6676.62,6669.79,0
6677.62,6669.79,0
6678.62,6669.79,0
6681.48,6675.62,0
6682.48,6675.62,0
6685.31,6679.5,0
6686.82,6680.48,0
6690.78,6687.52,0
6694.62,6691.23,0
6697.56,6693.62,0
6700.79,6696.56,0
6701.79,6696.56,0
6702.79,6696.56,0
6706.43,6704.49,0
6707.69,6704.68,0
6710.4,6708.65,0
6711.4,6708.65,0
6712.48,6708.82,0
6713.48,6708.82,0
6716.09,6711.48,0
6717.09,6711.48,0
6718.09,6711.48,0
6719.55,6714.32,0
6720.62,6715.01,0
6721.62,6715.01,0
6722.62,6715.01,0
6723.62,6715.01,0
6724.67,6715.09,0
6725.67,6715.09,0
6726.69,6718.1,0
6727.69,6718.1,0
6730.09,6719.62,0
6731.98,6729.09,0
6732.98,6729.09,0
6735.28,6730.63,0
6738.37,6734.28,0
6743.86,6740.54,0
6745.8,6740.93,0
6746.8,6740.93,0
6747.91,6741.79,0
6750.45,6744.8,0
6753,6749.19,0
6754.41,6749.45,0
6758.46,6755.85,0
6761.93,6759.11,0
6763.45,6759.82,0
6769.28,6766.34,0
6770.32,6766.48,0
6772.01,6768.28,0
6773.9,6770.77,0
6774.9,6770.77,0
6775.9,6770.77,0
6776.9,6770.77,0
6777.9,6770.77,0
6780.55,6777.93,0
6781.84,6778.81,0
6782.84,6778.81,0
6783.84,6778.81,0
6784.84,6778.81,0
6785.84,6778.81,0
6788.63,6780.84,0
6789.63,6780.84,0
6790.63,6780.84,0
6791.63,6780.84,0
6793.23,6786.57,0
6794.61,6787.12,0
6795.61,6787.12,0
6796.61,6787.12,0
6797.61,6787.12,0
6798.61,6787.12,0
6801.57,6793.37,0
6802.57,6793.37,0
6803.57,6793.37,0
6805.34,6799.01,0
6806.34,6799.01,0
6807.68,6799.81,0
6810.1,6804.34,0
6811.1,6804.34,0
6812.72,6808.55,0
6814.95,6811.72,0
6817.12,6813.95,0
6819.01,6815.45,0
6820.01,6815.45,0
6821.69,6816.12,0
6823.18,6817.41,0
6824.5,6820.3,0
6826.92,6823.5,0
6827.92,6823.5,0
6829.77,6824.68,0
6831.24,6829.91,0
6832.4,6829.99,0
6833.98,6830.05,0
6835.16,6830.07,0
6836.16,6830.07,0
6837.16,6830.07,0
6838.54,6831.4,0
6842.78,6840.08,0
6845.87,6843.51,0
6846.87,6843.51,0
6847.87,6843.51,0
6848.88,6843.95,0
6850.99,6844.78,0
6851.99,6844.78,0
6853.35,6847.88,0
6854.35,6847.88,0
6855.78,6849.1,0
6856.78,6849.1,0
6858.48,6852.24,0
6859.48,6852.24,0
6862.78,6860.43,0
6863.78,6860.43,0
6864.89,6860.96,0
6865.89,6860.96,0
6869,6866.65,0
6870,6866.65,0
6872.24,6868,0
6873.25,6870.54,0
6875.34,6871.24,0
6876.7,6872.25,0
6879.2,6873.52,0
6885.97,6884.16,0
6887.12,6884.48,0
6889.08,6884.97,0
6890.08,6884.97,0
6891.08,6884.97,0
6892.08,6884.97,0
6893.48,6886.07,0
6894.87,6887.25,0
6895.93,6888.08,0
6896.93,6888.08,0
6898.11,6892.48,0
6899.22,6893.71,0
6901.03,6893.87,0
6902.21,6897.11,0
6903.21,6897.11,0
6904.21,6897.11,0
6905.66,6898.22,0
6906.76,6900.03,0
6907.76,6900.03,0
6909.18,6901.19,0
6911.22,6905.76,0
6914.43,6910.22,0
6915.43,6910.22,0
6917.54,6911.61,0
6918.54,6911.61,0
6920.44,6912.51,0
6922.49,6916.1,0
6928.88,6926.75,0
6929.88,6926.75,0
6931.94,6927.19,0
6932.94,6927.19,0
6933.94,6927.19,0
6936.15,6930.4,0
6937.83,6935.13,0
6938.83,6935.13,0
6939.83,6935.13,0
6942.65,6940.32,0
6945.27,6941.65,0
6946.27,6941.65,0
6947.27,6941.65,0
6949.2,6943.74,0
6951.35,6947.91,0
6953.97,6950.35,0
6954.97,6950.35,0
6955.97,6950.35,0
6957.32,6951.47,0
6958.32,6951.47,0
6959.43,6952.03,0
6960.43,6952.03,0
6961.63,6952.68,0
6965.64,6964,0
6966.64,6964,0
6967.66,6964.36,0
6968.81,6964.49,0
6970.57,6966.66,0
6972.48,6969.05,0
6973.62,6969.57,0
6974.62,6969.57,0
6975.62,6969.57,0
6977.59,6972.57,0
6980.6,6976.47,0
6984.41,6979.6,0
6989.86,6986.38,0
6994.22,6992.26,0
6995.63,6992.28,0
6997.45,6995.74,0
6998.45,6995.74,0
6999.45,6995.74,0
7000.45,6995.74,0
7001.77,6995.87,0
7003.81,6996.45,0
7005.29,7000.77,0
7006.71,7002.1,0
7007.71,7002.1,0
7008.71,7002.1,0
7010.58,7002.76,0
7011.58,7002.76,0
7012.58,7002.76,0
7014.41,7004.29,0
7015.41,7004.29,0
7022.81,7019.69,0
7023.81,7019.69,0
7025.67,7020.33,0
7027.75,7020.99,0
7029,7021.81,0
7030,7021.81,0
7031,7021.81,0
7032,7021.81,0
7034.44,7026.75,0
7035.44,7026.75,0
7036.44,7026.75,0
7037.71,7028,0
7039.32,7033.21,0
7041.89,7038.25,0
7043.87,7039.57,0
7044.99,7040.55,0
7045.99,7040.55,0
7046.99,7040.55,0
7053.19,7050.06,0
7055.08,7051.9,0
7058.82,7055.76,0
7059.82,7055.76,0
7060.82,7055.76,0
7063.81,7062.2,0
7065.16,7062.27,0
7066.16,7062.27,0
7068.63,7062.74,0
7070.45,7062.81,0
7071.57,7064.16,0
7072.57,7064.16,0
7076.59,7073.45,0
7078.29,7073.73,0
7079.29,7073.73,0
7081.2,7073.82,0
7083.62,7075.59,0
7084.62,7075.59,0
7085.96,7077.29,0
7087.79,7080.2,0
7091.32,7088.45,0
7092.69,7088.77,0
7094.26,7089.63,0
7096.34,7090.32,0
7098.61,7094.93,0
7100.81,7096.44,0
7102.55,7097.61,0
7108.57,7105.63,0
7109.57,7105.63,0
7111.38,7105.97,0
7112.38,7105.97,0
7114.27,7106.47,0
7115.54,7106.79,0
7117.1,7107.57,0
7118.75,7113.27,0
7122.36,7117.75,0
7125.71,7122.8,0
7126.71,7122.8,0
7127.71,7122.8,0
7129.15,7123.19,0
7130.38,7123.46,0
7131.38,7123.46,0
7132.41,7124.07,0
7133.71,7128.15,0
7135.91,7131.41,0
7136.91,7131.41,0
7137.91,7131.41,0
7139.15,7132.64,0
7141.64,7134.02,0
7142.64,7134.02,0
7143.64,7134.02,0
7144.64,7134.02,0
7146.56,7134.91,0
7147.56,7134.91,0
7149.76,7139.98,0
7150.76,7139.98,0
7153.61,7148.14,0
7154.61,7148.14,0
7157.22,7155.14,0
7161,7158.39,0
7162,7158.39,0
7163,7158.39,0
7164.51,7159.63,0
7165.96,7160,0
7166.96,7160,0
7171.62,7167.39,0
7173.01,7168.32,0
7174.27,7170.62,0
7175.99,7172.01,0
7176.99,7172.01,0
7178.76,7173.11,0
7180.03,7173.22,0
7182.13,7177.76,0
7183.13,7177.76,0
7186.63,7184.43,0
7188.99,7185.63,0
7191.3,7187.76,0
7193.29,7187.99,0
7194.29,7187.99,0
7195.62,7189.65,0
7196.62,7189.65,0
7197.62,7189.65,0
7201.75,7198.98,0
7202.75,7198.98,0
7205.61,7200.67,0
7207.85,7205.74,0
7209.47,7206.01,0
7210.82,7206.06,0
7212.75,7206.85,0
7213.75,7206.85,0
7214.75,7206.85,0
7216.82,7209.82,0
7219.39,7215.82,0
7221.01,7217.72,0
7222.13,7218.2,0
7226.45,7223.32,0
7227.98,7224.28,0
7229.48,7224.95,0
7230.93,7225.45,0
7232.32,7226.59,0
7233.32,7226.59,0
7236.25,7234.12,0
7238.19,7235.11,0
7239.7,7236.4,0
7240.7,7236.4,0
7242.57,7237.19,0
7244.26,7241.28,0
7245.94,7242.89,0
7247.34,7242.99,0
7248.34,7242.99,0
7250.77,7244.94,0
7251.77,7244.94,0
7253.82,7249.42,0
7254.94,7249.77,0
7256.45,7251.83,0
7260.18,7255.45,0
7264.37,7261.85,0
7265.37,7261.85,0
7268.14,7262.87,0
7270.64,7269.02,0
7272.86,7269.36,0
7273.86,7269.36,0
7274.86,7269.36,0
7275.86,7269.36,0
7278.33,7271.09,0
7279.33,7271.09,0
7281.84,7276.42,0
7283.52,7279.58,0
7284.52,7279.58,0
7287.59,7281.86,0
7288.59,7281.86,0
7290.26,7282.52,0
7291.71,7285.97,0
7293.34,7286.59,0
7294.34,7286.59,0
7297.62,7295.17,0
7298.72,7295.32,0
7299.99,7296.15,0
7302.29,7297.72,0
7305.75,7302.68,0
7306.75,7302.68,0
7308.38,7303.61,0
7309.98,7304.2,0
7311.27,7304.75,0
7312.63,7308.98,0
7314.11,7310.18,0
7318.02,7314.78,0
7320.37,7317.02,0
7322.64,7320.6,0
7328.35,7324.97,0
7329.46,7325.34,0
7331.27,7325.76,0
7332.27,7325.76,0
7334.03,7326.62,0
7335.44,7328.46,0
7336.61,7330.27,0
7337.61,7330.27,0
7338.61,7330.27,0
7340.12,7333.03,0
7345.03,7340.81,0
7349.47,7347.53,0
7350.47,7347.53,0
7352.42,7348.07,0
7356.35,7353.52,0
7357.63,7355.03,0
7358.63,7355.03,0
7359.63,7355.03,0
7361.55,7355.25,0
7362.91,7356.63,0
7364.49,7361.66,0
7367.84,7365.3,0
7368.84,7365.3,0
7369.89,7365.46,0
7373.38,7370.67,0
7375.52,7371.49,0
7376.94,7371.99,0
7378.6,7374.09,0
7380.64,7377.18,0
7381.85,7377.6,0
7382.85,7377.6,0
7383.85,7377.6,0
7386.28,7380.85,0
7387.28,7380.85,0
7388.28,7380.85,0
7389.28,7380.85,0
7390.28,7380.85,0
7391.28,7380.85,0
7397.52,7394.78,0
7399.07,7395.09,0
7400.07,7395.09,0
7403.48,7398.07,0
7404.48,7398.07,0
7405.48,7398.07,0
7408.73,7402.48,0
7410.64,7406.45,0
7411.64,7406.45,0
7414.99,7408.85,0
7415.99,7408.85,0
7418.22,7413.22,0
7419.22,7413.22,0
7421.79,7416.44,0
7422.79,7416.44,0
7424.51,7419.94,0
7425.51,7419.94,0
7426.51,7419.94,0
7428.35,7420.79,0
7430.53,7429.14,0
7431.53,7429.14,0
7433.8,7429.51,0
7434.8,7429.51,0
7435.8,7429.51,0
7437.31,7429.53,0
7439.22,7431.65,0
7440.22,7432.48,0
7444.26,7441.34,0
7445.26,7441.34,0
7446.26,7441.34,0
7448.33,7442.08,0
7449.36,7443.04,0
7451.62,7447.33,0
7453.01,7448.36,0
7454.01,7448.36,0
7458.79,7455.28,0
7459.79,7455.28,0
7461.3,7457.19,0
7464.86,7462.05,0
7466.01,7462.73,0
7467.01,7462.73,0
7468.07,7463.55,0
7469.79,7467.07,0
7471.78,7468.38,0
7472.78,7468.38,0
7474.33,7468.59,0
7475.33,7468.59,0
7476.33,7468.59,0
7477.77,7468.71,0
7478.77,7468.71,0
7479.77,7468.71,0
7482.96,7473.33,0
7483.96,7473.33,0
7484.96,7473.33,0
7487.21,7480.76,0
7491.39,7488.04,0
7493.09,7489.73,0
7494.09,7489.73,0
7496.05,7492.09,0
7497.75,7494.13,0
7499.1,7494.63,0
7500.24,7495.05,0
7502.11,7496.5,0
7503.79,7498.1,0
7505.99,7501.11,0
7507.22,7502.3,0
7508.31,7502.79,0
7509.31,7502.79,0
7510.45,7504.07,0
7511.45,7504.07,0
7512.45,7504.07,0
7513.71,7506.22,0
7514.92,7507.31,0
7516.57,7509.45,0
7517.57,7509.45,0
7521.49,7515.57,0
7522.49,7515.57,0
7524.14,7519.65,0
7525.14,7519.65,0
7526.17,7520.49,0
7527.77,7522.94,0
7528.97,7523.14,0
7529.97,7523.14,0
7530.97,7523.14,0
7531.97,7523.14,0
7532.97,7523.14,0
7535.1,7527.97,0
7536.1,7527.97,0
7539.06,7534.1,0
7542.74,7537.73,0
7543.98,7539.93,0
7544.98,7539.93,0
7545.98,7539.93,0
7547.22,7540.86,0
7548.22,7540.86,0
7549.41,7542.96,0
7550.41,7542.96,0
7552.21,7546.22,0
7553.21,7546.22,0
7554.21,7546.22,0
7557.28,7551.21,0
7558.28,7551.21,0
7559.28,7551.21,0
7560.87,7555.01,0
7562.32,7556.28,0
7564.62,7561.09,0
7569.46,7565.81,0
7570.46,7565.81,0
7571.46,7565.81,0
7572.46,7565.81,0
7573.46,7565.81,0
7575.62,7573.99,0
7576.73,7574.31,0
7577.98,7574.45,0
7579.01,7574.62,0
7582.84,7579.88,0
7587.76,7585.12,0
7589.77,7585.99,0
7591,7586.53,0
7592,7586.53,0
7593,7586.53,0
7594,7586.53,0
7595.3,7588.37,0
7597.03,7590,0
7598.39,7595.38,0
7600.7,7597.05,0
7601.7,7597.05,0
7603.46,7597.08,0
7604.46,7597.08,0
7605.46,7597.08,0
7607.14,7599.7,0
7610.39,7607.45,0
7611.39,7607.45,0
7613.03,7607.72,0
7615.91,7609.39,0
7618.17,7613.81,0
7619.17,7613.81,0
7620.17,7613.81,0
7621.59,7613.98,0
7622.59,7613.98,0
7623.59,7613.98,0
7624.59,7613.98,0
7625.59,7613.98,0
7627.33,7616.6,0
7632.25,7629.84,0
7633.89,7630.25,0
7638.54,7635.94,0
7642.62,7639.31,0
7643.62,7639.31,0
7645.14,7640.04,0
7646.14,7640.04,0
7648.57,7640.69,0
7649.57,7640.69,0
7650.57,7640.69,0
7651.57,7640.69,0
7654.99,7652.1,0
7655.99,7652.1,0
7657.26,7652.99,0
7658.26,7652.99,0
7659.26,7652.99,0
7661.24,7653.99,0
7664.42,7660.24,0
7665.42,7660.24,0
7667.98,7663.05,0
7668.98,7663.05,0
7671.28,7665.7,0
7674.2,7671.36,0
7675.2,7671.36,0
7676.8,7672.22,0
7678.07,7673.2,0
7679.64,7675.45,0
7680.64,7675.45,0
7683.41,7677.07,0
7685.69,7681.62,0
7686.69,7681.62,0
7687.69,7681.62,0
7688.69,7681.62,0
7691.41,7689,0
7693.06,7689.93,0
7694.06,7689.93,0
7695.06,7689.93,0
7697.96,7692.03,0
7699.33,7692.06,0
7701.68,7696.68,0
7704.17,7700.68,0
7705.17,7700.68,0
7706.17,7700.68,0
7707.17,7700.68,0
7709.39,7702.73,0
7711.11,7703.17,0
7712.46,7707.19,0
7715.93,7710.11,0
7716.93,7710.11,0
7718.68,7713.31,0
7719.68,7713.31,0
7723.86,7721.66,0
7725.83,7722.86,0
7726.83,7722.86,0
7728.65,7724.53,0
7729.65,7724.53,0
7730.65,7724.53,0
7734.02,7731.43,0
7735.55,7731.74,0
7737.29,7733.02,0
7742.01,7739.41,0
7743.79,7741.01,0
7745.1,7742.24,0
7746.1,7742.24,0
7747.37,7742.24,0
7749.15,7742.49,0
7750.84,7742.79,0
7752.72,7746.37,0
7753.72,7746.37,0
7758.6,7755.09,0
7759.92,7757.07,0
7760.92,7757.07,0
7762.79,7757.6,0
7767.45,7764.05,0
7770.74,7765.9,0
7771.74,7765.9,0
7773.32,7766.45,0
7774.32,7766.45,0
7777.25,7774.81,0
7778.25,7774.81,0
7780.76,7776.12,0
7782.07,7778.61,0
7783.07,7778.61,0
7784.07,7778.61,0
7785.66,7779.51,0
7787.4,7781.07,0
7789.01,7784.66,0
7790.01,7784.66,0
7791.01,7784.66,0
7792.22,7786.1,0
7795.53,7791.22,0
7796.53,7791.22,0
7797.66,7792.45,0
7799.75,7793.59,0
7801.94,7796.66,0
7802.95,7798.45,0
7805.71,7803.55,0
7806.81,7803.91,0
7807.81,7803.91,0
7810.94,7805.81,0
7812.48,7808.15,0
7815.26,7811.48,0
7817.5,7814.26,0
7818.77,7815.63,0
7819.77,7815.63,0
7820.77,7815.63,0
7822.51,7815.66,0
7823.51,7815.66,0
7825.36,7815.87,0
7826.36,7815.87,0
7827.53,7816.5,0
7828.53,7816.5,0
7830.36,7821.51,0
7834.85,7831.77,0
7836.43,7832.19,0
7838.12,7833.85,0
7839.45,7835.43,0
7842.42,7838.23,0
7843.42,7838.23,0
7844.77,7838.45,0
7847.36,7845.39,0
7848.52,7845.45,0
7849.52,7845.45,0
7851.32,7845.51,0
7853.93,7846.36,0
7856.3,7852.93,0
7858.11,7854.2,0
7859.11,7854.2,0
7861.33,7854.54,0
7864.17,7861.98,0
7865.17,7861.98,0
7866.59,7862.08,0
7868.94,7865.59,0
7871.16,7867.27,0
7873.75,7870.16,0
7874.98,7871.24,0
7875.98,7871.24,0
7876.98,7871.24,0
7878.85,7872.75,0
7879.85,7872.75,0
7881.83,7877.84,0
7882.83,7877.85,0
7885.66,7881.83,0
7887.5,7883.74,0
7890.75,7888.57,0
7892.2,7888.73,0
7893.66,7891.2,0
7894.69,7892.35,0
7897,7892.44,0
7902.38,7898.88,0
7903.82,7900.32,0
7905.01,7901.02,0
7906.62,7902.77,0
7907.62,7902.77,0
7908.62,7902.77,0
7909.62,7902.77,0
7910.62,7902.77,0
7914.36,7905.62,0
7918.24,7915.56,0
7919.24,7915.56,0
7920.24,7915.56,0
7921.36,7915.82,0
7922.91,7916.81,0
7924.98,7920.36,0
7928.37,7923.98,0
7930.03,7925.83,0
7931.03,7925.83,0
7932.03,7925.83,0
7933.86,7926.52,0
7934.86,7926.52,0
7935.86,7926.52,0
7938.08,7929.03,0
7939.52,7932.35,0
7941.17,7932.86,0
7942.17,7932.86,0
7943.47,7936.22,0
7945.28,7942.47,0
7946.28,7942.47,0
7947.54,7943.55,0
7948.54,7943.55,0
7951.67,7944.28,0
7952.96,7946.54,0
7954.06,7949.46,0
7955.3,7950.44,0
7956.3,7950.44,0
7958.84,7953.06,0
7966.17,7963.04,0
7968.02,7963.06,0
7970.22,7964.73,0
7971.9,7968.68,0
7974.31,7970.31,0
7975.31,7970.31,0
7976.31,7970.31,0
7977.94,7970.9,0
7979.88,7972.82,0
7981.34,7973.31,0
7982.47,7976.94,0
7985.25,7980.34,0
7986.25,7980.34,0
7987.54,7981.47,0
7989.25,7984.19,0
7992.16,7990.12,0
7993.16,7990.12,0
7996.24,7993.39,0
7997.24,7993.39,0
7998.3,7993.83,0
8000.16,7994.8,0
8001.94,7998.85,0
8002.94,7998.85,0
8004.21,7999.16,0
8007.79,8004.98,0
8010.34,8006.72,0
8012.26,8008.31,0
8013.26,8008.31,0
8015.17,8010.74,0
8016.2,8011.26,0
8017.64,8013.49,0
8020.21,8015.2,0
8021.56,8016.64,0
8022.56,8016.64,0
8024.53,8018.14,0
8025.7,8018.49,0
8026.7,8018.49,0
8027.97,8019.21,0
8028.97,8019.21,0
8029.97,8019.21,0
8031.86,8026.97,0
8032.86,8026.97,0
8034.67,8030,0
8036.96,8030.86,0
8037.96,8030.86,0
8038.96,8030.86,0
8040.94,8034.88,0
8042.32,8039.94,0
8043.93,8041.24,0
8046.07,8041.32,0
8047.61,8044.38,0
8048.61,8044.38,0
8052.84,8049.3,0
8054.54,8050.23,0
8055.98,8051.64,0
8056.98,8051.64,0
8057.98,8051.64,0
8059.11,8053.54,0
8060.11,8053.54,0
8063.79,8060.91,0
8064.94,8061.55,0
8070.66,8067.74,0
8071.66,8067.74,0
8073.24,8068.75,0
8075.1,8069.48,0
8077.07,8072.24,0
8079.22,8075.86,0
8080.99,8076.07,0
8081.99,8076.07,0
8082.99,8076.07,0
8083.99,8076.07,0
8085.61,8077.1,0
8087.5,8077.5,0
8088.5,8077.5,0
8090.87,8079.99,0
8091.87,8079.99,0
8093.86,8084.61,0
8095.14,8086.5,0
8096.14,8086.5,0
8097.29,8089.17,0
8099.09,8092.86,0
8101.69,8097.87,0
8102.69,8097.87,0
8104.53,8099.43,0
8106,8102.85,0
8107,8102.85,0
8108.92,8104.73,0
8110.48,8107.05,0
8113.81,8110.73,0
8116.64,8112.81,0
8120.37,8116.88,0
8123.02,8118.51,0
8124.02,8118.51,0
8125.6,8119.37,0
8127.29,8124.6,0
8128.8,8125.79,0
8129.8,8125.79,0
8130.8,8125.79,0
8132.47,8125.91,0
8133.47,8125.91,0
8134.47,8125.91,0
8135.47,8125.91,0
8137.09,8126.27,0
8138.86,8127.8,0
8139.86,8127.8,0
8142.1,8136.09,0
8143.77,8137.86,0
8146.77,8142.51,0
8148.06,8142.77,0
8150.01,8145.77,0
8151.01,8145.77,0
8152.01,8145.77,0
8153.43,8148.08,0
8157.29,8154.97,0
8158.34,8155.02,0
8160.58,8155.72,0
8161.58,8155.72,0
